Total number of processed triples: 428


Time taken to reason is: 58773418 milliseconds. 

Statement: [http://example.org/fictionalchars#hasGrandMother, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 24 derivations
Statement: [http://example.org/fictionalchars#hasUncle, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 18 derivations
Statement: [http://example.org/fcsmps#SpringfieldPowerPlant, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fcsmps#PowerPlant] has 3 derivations
Statement: [http://example.org/fictionalchars#Marriage, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2000/01/rdf-schema#Class] has 21 derivations
Statement: [http://example.org/fictionalchars#hasParent, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 33 derivations
Statement: [http://example.org/fcsmps#Jacqueline, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Woman] has 3 derivations
Statement: [http://example.org/fictionalchars#hasSister, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 21 derivations
Statement: [http://example.org/fcsmps#Hubert, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Man] has 3 derivations
Statement: [http://example.org/fictionalchars#livesIn, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 12 derivations
Statement: [http://example.org/fcsmps#Marge, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Woman] has 3 derivations
Statement: [http://example.org/fictionalchars#studiesAt, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 15 derivations
Statement: [http://example.org/fictionalchars#hasGrandParent, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 33 derivations
Statement: [http://example.org/fictionalchars#hasMother, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 24 derivations
Statement: [http://example.org/fictionalchars#Woman, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2000/01/rdf-schema#Class] has 48 derivations
Statement: [http://example.org/fictionalchars#hasWife, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 18 derivations
Statement: [http://example.org/fictionalchars#owns, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 15 derivations
Statement: [http://example.org/fictionalchars#Maleness, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2000/01/rdf-schema#Class] has 18 derivations
Statement: [http://example.org/fictionalchars#hasEventDate, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 39 derivations
Statement: [http://example.org/fictionalchars#hasAncestor, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 42 derivations
Statement: [http://example.org/fictionalchars#hasSisterInLaw, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 21 derivations
Statement: [http://example.org/fictionalchars#hasBirthDate, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 15 derivations
Statement: [http://example.org/fictionalchars#Ownership, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2000/01/rdf-schema#Class] has 21 derivations
Statement: [http://example.org/fcsmps#Clancy, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Man] has 3 derivations
Statement: [http://example.org/fictionalchars#Location, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2000/01/rdf-schema#Class] has 24 derivations
Statement: [http://example.org/fictionalchars#hasDeathDate, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 15 derivations
Statement: [http://example.org/fictionalchars#hasHusband, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 18 derivations
Statement: [http://example.org/fictionalchars#Femaleness, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2000/01/rdf-schema#Class] has 18 derivations
Statement: [http://example.org/fcsmps#Chet, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Man] has 3 derivations
Statement: [http://example.org/fictionalchars#GenderType, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2000/01/rdf-schema#Class] has 36 derivations
Statement: [http://example.org/fictionalchars#hasSibling, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 30 derivations
Statement: [http://example.org/fictionalchars#hasMotherInLaw, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 21 derivations
Statement: [http://example.org/fictionalchars#hasDivorceDate, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 15 derivations
Statement: [http://example.org/fictionalchars#hasGender, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 15 derivations
Statement: [http://example.org/fictionalchars#hasGrandFather, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 24 derivations
Statement: [http://example.org/fcsmps#Homer, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Man] has 3 derivations
Statement: [http://example.org/fictionalchars#hasBrother, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 21 derivations
Statement: [http://example.org/fictionalchars#worksAt, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 15 derivations
Statement: [http://example.org/fcsmps#Rita, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Woman] has 3 derivations
